Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH
14:00:00,2.2,1112,122,6.7,842,100,1015,91,1494,680,15.7,58.3
15:00:00,-200,1390,230,11.4,1028,197,829,126,1730,1002,15.6,55.5
16:00:00,2.7,1353,320,13.4,1096,195,774,130,1783,1159,15.8,56.3
17:00:00,2.8,1260,263,12.0,1050,156,828,111,1722,979,15.2,53.1
18:00:00,2.7,1501,556,20.2,1302,247,681,134,2008,1311,16.1,49.0
19:00:00,4.5,1273,458,14.4,1130,190,795,136,1744,1071,14.9,44.0
20:00:00,3.5,1179,214,9.4,955,169,928,125,1571,899,15.6,43.6
21:00:00,2.6,1047,97,5.9,809,118,1064,108,1435,766,17.9,54.2
22:00:00,1.7,973,79,4.5,739,81,1186,87,1354,589,21.1,60.9
23:00:00,1.3,997,81,4.5,737,80,1168,89,1341,631,20.3,61.4
0:00:00,1.3,970,52,2.5,621,42,1400,58,1249,479,21.5,63.2
1:00:00,1,902,38,1.8,568,38,1450,54,1253,479,21.5,64.4
2:00:00,0.7,921,35,1.4,538,-200,1564,-200,1224,417,21.5,67.5
3:00:00,0.7,858,29,0.9,490,18,1707,28,1212,378,20.8,66.9
4:00:00,0.5,878,21,0.6,457,12,1935,20,1158,344,19.2,66.5
5:00:00,0.5,893,46,1.4,540,43,1604,51,1268,413,18.3,71.2
6:00:00,0.6,1038,55,3.8,697,84,1260,82,1383,605,17.7,73.3
7:00:00,1.1,1320,271,11.6,1035,184,902,112,1721,991,17.2,72.8
8:00:00,2.7,1353,434,17.8,1235,202,740,119,1937,1175,15.9,70.8
9:00:00,3.5,1133,300,8.8,933,133,969,99,1552,923,14.0,64.5
10:00:00,2.3,1066,116,6.8,849,130,1039,98,1468,829,13.3,72.3
11:00:00,1.6,1027,95,5.9,809,106,1081,88,1442,733,11.9,76.6
12:00:00,1.3,1106,211,8.9,935,132,958,96,1570,819,11.4,74.2
13:00:00,2,1038,168,8.2,907,106,976,81,1492,723,10.4,69.8
14:00:00,1.9,1084,154,8.6,924,125,986,92,1501,786,9.9,61.3
15:00:00,1.9,1105,267,10.1,982,138,939,105,1545,850,9.8,56.7
16:00:00,2.2,1102,143,9.4,957,120,968,88,1527,820,9.5,57.0
17:00:00,2,1240,374,14.6,1137,158,836,103,1748,991,10.0,59.3
18:00:00,2.9,1443,797,24.6,1418,253,666,141,2060,1454,10.2,54.8
19:00:00,5.2,1389,698,21.6,1341,231,692,133,1982,1488,10.6,54.2
20:00:00,4.6,1183,234,10.3,989,150,904,119,1539,1205,10.7,57.1
21:00:00,2.5,1014,104,5.7,798,99,1083,106,1376,909,10.8,58.7
22:00:00,1.5,979,67,4.5,736,75,1154,92,1324,769,11.4,59.6
23:00:00,1.2,1048,88,5.5,787,93,1098,97,1373,835,12.4,58.4
0:00:00,1.7,1024,79,4.8,753,79,1131,91,1357,793,12.4,58.9
1:00:00,1.4,974,61,3.6,690,67,1208,83,1313,733,12.2,57.4
2:00:00,1.2,862,43,1.7,561,-200,1449,-200,1219,502,10.5,59.2
3:00:00,0.6,925,40,2.2,602,45,1398,59,1263,562,9.6,59.1
4:00:00,0.7,952,52,3.0,654,72,1210,73,1312,832,8.2,60.4
5:00:00,0.8,1005,64,4.0,713,103,1130,78,1363,924,7.3,60.7
6:00:00,0.9,1122,88,6.7,842,132,1015,90,1438,974,8.4,59.4
7:00:00,1.6,1351,375,16.7,1201,239,783,110,1828,1307,9.1,59.2
8:00:00,3.4,1408,592,19.3,1278,275,682,114,1928,1481,10.0,52.3
9:00:00,3.8,1304,357,14.8,1142,232,772,119,1747,1405,10.4,49.8
10:00:00,3.1,1207,296,13.4,1098,180,826,121,1664,1195,11.3,51.5
11:00:00,2.7,1099,181,11.0,1014,112,948,97,1503,868,10.9,52.0
12:00:00,2,1106,211,12.5,1068,116,915,99,1535,874,10.6,46.8
13:00:00,2.3,1009,199,8.4,916,103,1015,85,1391,738,10.7,42.4
14:00:00,1.9,962,81,5.3,776,89,1152,75,1279,550,11.0,38.2
15:00:00,1.3,1093,143,8.8,933,112,976,87,1454,777,10.7,34.7
16:00:00,1.9,1180,247,11.2,1023,127,886,102,1588,966,10.4,35.1
17:00:00,2.3,1168,239,11.6,1037,125,868,105,1580,990,10.4,33.8
18:00:00,2.4,1168,267,12.4,1063,120,876,98,1540,944,10.5,33.7
19:00:00,2.7,1140,261,10.6,1000,120,916,93,1490,962,10.7,33.9
20:00:00,2.6,1001,97,6.0,811,99,1097,91,1308,778,11.1,32.1
21:00:00,1.5,953,66,4.6,743,79,1185,85,1252,690,12.6,34.1
22:00:00,1.2,972,60,4.1,715,66,1237,74,1258,644,13.8,37.5
23:00:00,1.1,1021,77,5.2,776,94,1144,87,1307,753,13.4,39.2
0:00:00,1.5,940,57,3.2,664,70,1290,79,1232,646,13.5,43.0
1:00:00,1,1046,65,4.5,736,75,1142,78,1312,838,13.7,48.4
2:00:00,1.2,1026,59,3.8,699,-200,1191,-200,1292,851,13.6,51.2
3:00:00,1.1,983,48,3.8,698,57,1209,63,1296,801,13.5,71.4
4:00:00,-200,915,27,1.9,578,32,1417,48,1212,665,13.5,71.6
5:00:00,0.8,935,25,2.4,615,54,1373,59,1250,717,12.7,61.3
6:00:00,0.9,976,42,3.3,669,68,1270,65,1266,795,12.6,55.6
7:00:00,1.1,1124,78,6.7,842,98,1050,71,1418,936,12.3,50.4
8:00:00,1.5,1163,128,8.5,919,128,922,84,1530,1076,12.0,49.5
9:00:00,1.8,1167,184,9.7,966,129,942,93,1520,1016,11.6,50.9
10:00:00,2.1,1121,156,9.4,955,130,992,99,1451,834,11.3,50.1
11:00:00,2.1,1071,176,9.0,940,111,994,93,1449,756,11.3,49.7
12:00:00,1.9,1065,232,10.0,979,106,950,96,1467,766,11.2,50.4
13:00:00,2.1,1157,305,12.6,1072,137,888,114,1596,905,11.0,50.0
14:00:00,2.5,1046,150,7.6,883,113,1051,101,1357,765,11.2,46.5
15:00:00,1.9,1147,188,11.8,1042,122,934,108,1538,830,11.1,44.1
16:00:00,2.2,1119,221,11.2,1022,137,916,117,1508,853,10.7,40.1
17:00:00,2.3,1210,219,12.4,1062,165,886,125,1586,981,10.2,36.3
18:00:00,2.7,1306,306,12.9,1079,196,827,133,1621,1286,10.1,38.5
19:00:00,3,1258,270,12.2,1057,174,841,119,1633,1244,10.1,46.4
20:00:00,2.8,1148,231,8.8,930,140,948,107,1475,1056,11.3,40.4
21:00:00,2.2,1108,125,6.8,848,102,1023,96,1421,1003,14.5,39.3
22:00:00,1.6,1231,122,8.6,924,130,906,105,1483,1245,17.5,50.9
23:00:00,2.1,1293,161,8.9,937,121,930,102,1464,1200,17.2,53.4
0:00:00,2.3,1274,101,8.3,912,111,939,97,1451,1188,17.3,57.9
1:00:00,2.3,1135,95,6.3,827,87,1013,79,1395,1070,18.1,60.5
2:00:00,1.7,1151,129,8.3,911,-200,935,-200,1501,1075,17.9,59.7
3:00:00,2.2,1010,96,5.1,769,77,1110,69,1396,895,17.6,61.4
4:00:00,1.3,870,54,2.6,626,39,1325,52,1284,755,16.7,63.6
5:00:00,0.8,983,63,3.6,688,77,1251,62,1342,806,14.8,62.2
6:00:00,1.1,995,72,3.6,691,91,1219,69,1321,836,13.6,67.9
7:00:00,1.4,1024,91,4.7,747,105,1136,75,1382,897,13.4,68.7
8:00:00,1.3,1163,127,7.5,880,133,959,83,1486,1073,11.8,71.4
9:00:00,1.9,1218,193,9.0,938,128,918,94,1501,1088,10.7,73.1
10:00:00,2.3,1210,188,9.5,958,126,933,96,1514,1036,10.2,76.8
11:00:00,2.3,1114,151,7.7,887,92,1020,86,1438,768,9.5,76.2
12:00:00,1.8,995,103,5.7,796,66,1159,72,1287,587,7.7,70.7
13:00:00,1.4,927,55,3.8,700,50,1285,53,1189,452,8.4,62.0
14:00:00,1,1002,104,4.8,754,70,1189,65,1260,470,7.9,59.1
15:00:00,1.4,987,116,4.3,727,73,1213,70,1244,502,6.2,48.8
16:00:00,1.3,993,93,4.1,714,77,1217,75,1238,516,6.8,46.5
17:00:00,1.3,1012,93,4.7,746,86,1174,86,1301,555,5.7,42.3
18:00:00,1.4,1114,155,6.2,823,93,1068,94,1357,671,5.9,42.8
19:00:00,1.9,1093,115,5.5,789,105,1102,103,1329,788,6.3,42.4
20:00:00,1.8,968,75,3.3,669,67,1261,81,1246,538,7.5,40.7
21:00:00,1.1,960,65,3.2,666,63,1266,80,1224,544,11.4,58.8
22:00:00,1.1,942,57,2.9,648,63,1300,77,1204,500,14.1,76.5
23:00:00,1.1,888,40,2.2,598,46,1396,58,1156,417,13.3,75.5
0:00:00,0.9,818,27,1.3,524,21,1588,31,1071,341,14.7,76.6
1:00:00,0.6,840,23,1.1,509,22,1643,38,1076,352,16.5,81.0
2:00:00,0.5,894,28,1.3,524,-200,1557,-200,1095,397,17.4,85.7
3:00:00,0.7,864,21,1.2,516,39,1496,59,1153,502,17.3,85.6
4:00:00,0.6,898,33,1.7,559,55,1441,70,1180,648,16.0,83.5
5:00:00,0.7,946,40,2.9,643,76,1309,75,1232,760,13.7,82.3
6:00:00,0.9,1309,279,14.3,1125,181,844,103,1687,1183,13.0,78.1
7:00:00,2.9,1326,743,19.7,1289,259,714,134,1806,1431,12.4,68.0
8:00:00,4.1,966,147,5.5,786,118,1111,98,1258,705,10.7,64.5
9:00:00,1.5,975,97,5.6,793,119,1133,97,1254,637,10.5,68.6
10:00:00,1.5,988,118,5.8,803,123,1105,98,1293,658,9.7,84.8
11:00:00,1.5,971,91,5.5,786,92,1129,78,1272,546,8.8,79.8
12:00:00,1.4,1010,146,6.5,833,91,1070,83,1332,561,8.8,77.9
13:00:00,1.6,984,139,5.5,790,103,1131,92,1268,532,8.5,73.5
14:00:00,1.5,962,155,5.2,776,102,1131,81,1247,535,7.5,86.0
15:00:00,1.4,1012,128,5.8,801,94,1098,90,1289,525,6.4,87.1
16:00:00,1.5,1058,166,7.9,896,98,996,95,1358,603,5.9,81.6
17:00:00,1.9,1173,299,10.2,985,126,905,114,1477,802,6.1,70.0
18:00:00,2.5,1127,163,8.2,907,108,957,106,1404,796,6.8,62.2
19:00:00,2.1,1020,154,5.7,797,95,1066,99,1302,689,7.7,59.1
20:00:00,1.6,949,80,3.8,700,78,1221,90,1178,553,8.9,58.6
21:00:00,1.2,930,58,4.0,710,61,1278,82,1137,509,11.4,57.6
22:00:00,1.1,900,55,2.8,643,55,1339,74,1089,455,13.4,56.9
23:00:00,1,899,33,2.6,630,57,1418,76,1050,425,15.8,59.3
0:00:00,1,866,33,1.8,569,41,1468,66,1055,436,18.3,71.5
1:00:00,0.7,900,32,1.7,563,46,1402,73,1130,618,18.8,71.1
2:00:00,0.7,949,25,1.4,540,-200,1457,-200,1104,747,18.4,70.3
3:00:00,0.8,897,29,1.3,529,41,1462,69,1101,693,18.3,71.3
4:00:00,-200,956,26,2.3,605,52,1341,71,1117,691,17.6,73.1
5:00:00,0.7,1054,86,5.3,779,111,1080,98,1266,1013,17.3,73.5
6:00:00,1.1,1343,294,13.4,1096,191,839,115,1587,1311,16.8,73.9
7:00:00,2.6,1584,664,23.8,1399,244,642,130,1947,1675,16.6,78.1
8:00:00,4,1556,695,21.5,1337,283,674,150,1852,1689,16.3,81.2
9:00:00,4.2,1565,735,21.0,1324,320,695,159,1872,1688,15.9,81.5
10:00:00,4.7,1429,649,18.4,1251,249,734,146,1754,1548,15.9,77.2
11:00:00,3.9,1419,586,18.9,1267,219,742,138,1763,1490,15.7,75.6
12:00:00,3.7,1373,546,17.1,1213,200,791,128,1711,1354,16.1,81.7
13:00:00,3.4,1185,245,10.4,992,138,942,97,1448,1014,15.5,83.4
14:00:00,2.2,1122,178,8.0,897,118,991,91,1372,831,14.9,82.3
15:00:00,1.9,1085,130,6.2,820,99,1060,81,1325,699,14.7,80.7
16:00:00,1.6,1249,151,9.7,968,112,874,99,1527,926,14.7,76.1
17:00:00,2.1,1236,272,9.6,962,117,853,101,1532,928,15.4,71.3
18:00:00,2.2,1334,301,11.9,1047,129,815,106,1638,1038,14.5,68.4
19:00:00,2.7,1264,237,8.7,928,132,884,102,1534,1035,14.7,73.2
20:00:00,2.4,1073,95,4.7,746,73,1072,84,1360,789,15.2,75.7
21:00:00,1.3,1053,68,3.8,701,68,1147,81,1323,692,16.1,78.1
22:00:00,1.2,1098,101,4.7,747,80,1094,91,1360,764,17.0,76.0
23:00:00,1.5,1029,81,3.8,702,68,1180,82,1287,639,17.6,73.3
0:00:00,1.3,973,50,2.7,631,44,1287,64,1240,541,17.3,68.8
1:00:00,1,972,66,2.8,639,47,1222,70,1256,678,17.8,69.6
2:00:00,0.9,832,22,1.0,496,-200,1613,-200,1066,381,18.3,73.4
3:00:00,0.5,851,18,0.8,477,15,1699,26,1064,343,18.3,71.0
4:00:00,0.5,909,31,1.5,545,44,1473,58,1131,436,17.7,69.9
5:00:00,0.6,1038,57,3.5,684,85,1220,93,1279,688,17.3,70.5
6:00:00,1,1636,342,15.6,1168,207,721,110,1926,1438,16.2,67.7
7:00:00,3.1,1580,644,19.9,1295,230,639,115,1957,1489,15.2,67.6
8:00:00,4.1,1262,216,8.6,924,181,872,125,1576,1093,14.2,64.0
9:00:00,2.2,1197,117,6.5,837,144,957,118,1498,965,13.4,64.4
10:00:00,1.7,1277,156,7.7,886,140,902,109,1579,1004,12.8,63.8
11:00:00,1.9,1430,332,11.3,1025,204,779,123,1772,1166,12.2,64.5
12:00:00,2.9,1242,232,9.1,944,149,846,114,1638,991,12.0,66.1
13:00:00,2.2,1349,295,11.2,1023,171,804,114,1748,1054,10.8,66.4
14:00:00,2.6,1390,386,13.5,1100,195,755,119,1799,1192,10.4,62.5
15:00:00,3.1,1224,278,10.1,980,152,850,111,1637,1055,9.7,58.4
16:00:00,2.3,1253,263,11.3,1026,128,810,103,1681,1048,9.0,56.5
17:00:00,2.4,1312,322,11.8,1041,121,821,103,1712,1073,8.7,55.8
18:00:00,2.8,1254,226,11.5,1033,142,819,107,1669,1068,6.9,57.3
19:00:00,2.7,1198,221,9.3,953,131,882,105,1588,1019,6.3,55.5
20:00:00,2.3,1060,109,5.5,787,81,1044,91,1418,833,7.2,58.9
21:00:00,1.5,1050,105,5.1,769,60,1078,79,1409,759,11.9,57.5
22:00:00,1.4,1029,84,4.8,754,57,1098,79,1395,749,14.8,60.2
23:00:00,1.2,1143,106,6.3,825,96,986,86,1477,978,14.8,58.0
0:00:00,1.6,1044,100,5.1,770,85,1031,70,1425,944,14.7,58.8
1:00:00,1.2,1034,71,4.1,716,50,1085,55,1405,891,14.7,61.1
2:00:00,1.1,956,72,4.0,713,-200,1099,-200,1422,849,14.8,60.8
3:00:00,0.9,909,44,2.4,615,57,1237,49,1322,790,15.3,59.6
4:00:00,0.7,996,45,2.9,648,64,1176,50,1340,852,13.5,60.0
5:00:00,0.9,1154,134,7.4,876,153,1002,67,1561,987,11.1,60.1
6:00:00,1.7,1510,505,19.8,1291,342,675,94,1949,1435,10.2,59.5
7:00:00,4.2,1722,1042,31.9,1595,378,539,119,2439,1798,9.5,60.1
8:00:00,6.2,1512,737,21.0,1323,304,631,139,2001,1677,8.0,61.7
9:00:00,4.6,1258,375,11.7,1040,192,800,113,1701,1282,6.6,59.9
10:00:00,2.8,1094,124,6.8,850,130,970,88,1489,871,6.1,61.8
11:00:00,1.6,1129,137,7.4,875,106,974,73,1524,759,5.2,55.4
12:00:00,1.7,1125,179,8.6,924,102,937,73,1542,790,4.9,64.1
13:00:00,1.7,-200,222,-200.0,-200,99,-200,72,-200,-200,5.3,62.0
14:00:00,1.7,-200,197,-200.0,-200,108,-200,81,-200,-200,4.2,54.6
15:00:00,1.9,-200,319,-200.0,-200,131,-200,93,-200,-200,3.1,44.5
16:00:00,2.3,1308,388,16.4,1193,163,793,106,1193,1187,4.1,46.7
17:00:00,3.3,1529,589,21.2,1331,211,700,132,2028,1399,3.5,42.7
18:00:00,4.2,1592,840,25.0,1429,267,624,164,2089,1644,1.8,43.1
19:00:00,5.5,1536,655,20.2,1302,269,666,161,1922,1599,1.3,43.4
20:00:00,4.9,1192,254,10.8,1007,154,827,124,1604,1223,3.2,45.5
21:00:00,2.5,1186,188,9.9,976,127,844,113,1570,1200,7.2,49.6
22:00:00,2,1203,120,8.5,920,122,898,103,1529,1118,10.3,51.6
23:00:00,2,1139,157,8.0,899,126,921,104,1514,1067,10.9,51.5
0:00:00,2,1072,88,5.6,795,84,986,93,1442,1048,12.2,51.5
1:00:00,1.3,954,68,3.2,667,58,1180,60,1350,718,13.3,54.9
2:00:00,1,951,57,3.3,673,-200,1137,-200,1381,797,15.2,55.2
3:00:00,0.9,926,36,2.8,638,37,1195,52,1342,749,14.9,53.0
4:00:00,-200,968,51,2.6,628,56,1197,66,1372,737,13.1,55.5
5:00:00,0.7,1067,93,4.3,727,91,1055,82,1448,903,11.7,54.6
6:00:00,1.1,1386,284,13.0,1083,159,798,109,1833,1159,10.1,53.7
7:00:00,2.6,1474,486,20.3,1306,190,634,114,2060,1365,9.8,54.3
8:00:00,3.9,1569,798,20.7,1316,249,634,139,2054,1510,7.1,51.3
9:00:00,5,1375,524,15.9,1177,196,706,127,1898,1386,5.9,52.2
10:00:00,3.3,1328,468,14.2,1123,180,738,127,1821,1368,5.3,45.7
11:00:00,2.9,1341,454,15.9,1176,167,748,135,1825,1347,5.6,41.9
12:00:00,3.1,1297,461,16.1,1183,159,765,130,1773,1242,3.9,36.1
13:00:00,3,1303,391,14.7,1139,152,790,126,1761,1138,3.3,36.0
14:00:00,2.7,1281,337,14.0,1116,149,809,121,1703,1080,3.7,35.4
15:00:00,2.7,1248,297,13.6,1103,143,872,122,1632,1002,4.2,32.9
16:00:00,2.6,1382,588,19.7,1288,185,778,138,1799,1212,2.6,32.0
17:00:00,3.7,1491,721,23.3,1385,223,685,165,1915,1486,3.7,31.3
18:00:00,4.5,1620,710,24.1,1407,215,641,154,2052,1567,4.5,31.8
19:00:00,4.7,1693,787,25.4,1439,271,618,168,2083,1723,4.9,37.9
20:00:00,5.5,1374,415,14.1,1121,180,771,146,1685,1399,5.4,44.2
21:00:00,3,1287,245,10.1,982,115,841,124,1582,1291,6.2,57.9
22:00:00,1.9,1408,294,12.1,1052,149,761,124,1684,1443,6.8,63.5
23:00:00,2.3,1254,139,9.0,941,98,828,106,1566,1270,7.3,55.7
0:00:00,1.6,1141,98,6.3,827,73,936,88,1488,1110,7.8,49.6
1:00:00,1.3,1141,88,5.3,777,69,986,83,1455,1060,8.0,41.4
2:00:00,1.2,1042,66,3.8,697,-200,1056,-200,1410,965,8.3,36.2
3:00:00,0.9,986,57,3.0,651,60,1145,74,1380,891,8.5,32.3
4:00:00,0.8,1005,57,3.3,673,56,1103,64,1387,905,8.5,33.5
5:00:00,0.8,1041,60,3.5,683,73,1112,69,1398,899,8.9,34.9
6:00:00,0.9,1272,200,9.5,959,159,846,91,1660,1136,9.1,36.1
7:00:00,2,1436,451,15.2,1154,203,704,96,1872,1391,8.9,37.3
8:00:00,3,1472,422,14.3,1126,211,720,106,1816,1460,8.5,39.2
9:00:00,3.1,1418,-200,11.2,1023,-200,785,-200,1720,1410,8.5,38.6
10:00:00,-200,1410,-200,11.4,1030,-200,781,-200,1743,1372,7.7,37.4
11:00:00,-200,1438,-200,13.4,1096,-200,781,-200,1779,1266,7.9,37.0
12:00:00,-200,1278,-200,10.6,1000,-200,866,-200,1621,1014,8.0,37.9
13:00:00,-200,1257,-200,10.8,1006,-200,915,-200,1573,870,8.0,38.1
14:00:00,-200,1331,-200,11.9,1046,-200,882,-200,1635,905,7.8,36.6
15:00:00,-200,1361,-200,13.5,1102,-200,834,-200,1704,991,7.9,36.2
16:00:00,-200,1398,-200,15.2,1156,-200,812,-200,1722,1076,8.2,37.1
17:00:00,-200,1483,-200,17.1,1213,-200,764,-200,1798,1249,8.5,34.9
18:00:00,-200,1697,-200,26.7,1471,-200,625,-200,2153,1548,8.9,32.2
19:00:00,-200,1459,-200,14.2,1124,-200,736,-200,1823,1300,9.5,32.1
20:00:00,-200,1268,-200,8.5,918,-200,873,-200,1602,1029,9.9,31.8
21:00:00,-200,1469,-200,14.3,1128,-200,762,-200,1870,1207,10.7,27.9
22:00:00,-200,1316,-200,9.3,952,-200,847,-200,1644,1047,11.8,28.9
23:00:00,-200,1224,-200,7.8,892,-200,884,-200,1580,923,13.3,30.2
0:00:00,-200,1215,-200,6.7,843,-200,929,-200,1551,862,13.8,32.0
1:00:00,-200,1115,-200,5.4,782,-200,980,-200,1500,752,13.9,34.3
2:00:00,-200,1124,-200,5.6,793,-200,965,-200,1521,791,14.2,37.3
3:00:00,-200,1028,-200,3.5,682,-200,1090,-200,1448,697,14.2,40.3
4:00:00,-200,1010,-200,3.0,650,-200,1171,-200,1434,664,13.6,41.8
5:00:00,-200,1074,-200,4.4,731,-200,1020,-200,1488,891,13.2,42.0
6:00:00,-200,1034,-200,3.5,684,-200,1110,-200,1423,813,12.4,42.6
7:00:00,-200,1130,-200,4.2,720,-200,1063,-200,1461,828,11.5,41.3
8:00:00,-200,1275,-200,8.0,900,-200,868,-200,1634,1057,10.4,40.8
9:00:00,-200,1324,-200,9.0,939,-200,846,-200,1658,1011,10.0,41.8
10:00:00,-200,1268,-200,8.1,902,-200,906,-200,1589,932,10.0,43.6
11:00:00,-200,1272,-200,8.6,924,-200,895,-200,1603,881,10.1,44.0
12:00:00,-200,1160,-200,7.1,860,-200,969,-200,1531,646,10.0,45.6
13:00:00,-200,1136,-200,5.6,792,-200,1057,-200,1476,536,10.4,43.9
14:00:00,-200,1296,-200,10.0,977,-200,863,-200,1642,746,10.6,33.8
15:00:00,-200,1345,-200,10.5,996,-200,841,-200,1678,833,10.6,26.4
16:00:00,-200,1296,-200,10.1,983,-200,845,-200,1626,802,10.5,22.4
17:00:00,-200,1258,-200,10.0,977,-200,838,-200,1636,838,9.8,20.4
18:00:00,-200,1420,-200,13.0,1085,-200,755,-200,1756,1051,9.5,21.0
19:00:00,-200,1366,-200,10.5,997,-200,830,-200,1673,1041,9.8,22.3
20:00:00,-200,1113,-200,5.2,772,-200,989,-200,1493,646,10.3,23.7
21:00:00,-200,1196,-200,6.9,853,-200,909,-200,1556,769,11.1,25.9
22:00:00,-200,1188,-200,6.4,829,-200,930,-200,1540,785,13.3,29.6
23:00:00,-200,1102,-200,4.7,750,-200,1007,-200,1470,613,15.1,34.0
0:00:00,-200,969,-200,2.4,611,-200,1239,-200,1330,430,15.6,40.4
1:00:00,-200,983,-200,2.2,600,-200,1233,-200,1375,485,15.4,44.3
2:00:00,-200,876,-200,1.1,505,-200,1456,-200,1294,467,14.6,47.5
3:00:00,-200,884,-200,0.9,489,-200,1536,-200,1278,436,13.7,49.4
4:00:00,-200,1024,-200,3.1,658,-200,1175,-200,1417,682,12.3,51.0
5:00:00,-200,1126,-200,6.2,822,-200,945,-200,1541,927,10.8,57.9
6:00:00,-200,1415,-200,13.2,1089,-200,767,-200,1795,1192,10.2,54.5
7:00:00,-200,1631,-200,25.8,1449,-200,570,-200,2299,1615,10.1,55.4
8:00:00,-200,1499,-200,18.2,1247,-200,647,-200,1972,1505,10.0,61.0
9:00:00,-200,1461,424,14.3,1127,236,703,124,1836,1451,8.6,58.6
10:00:00,3.1,1430,339,13.7,1107,228,713,121,1853,1409,7.7,62.7
11:00:00,3,1498,445,15.7,1171,206,684,114,1942,1434,7.1,62.0
12:00:00,3.2,1454,535,15.4,1162,188,682,114,1915,1457,6.7,61.7
13:00:00,3.1,1402,278,12.6,1069,158,733,106,1793,1325,6.0,58.8
14:00:00,2.5,1327,256,9.8,971,124,803,89,1705,1120,5.1,45.4
15:00:00,2.1,1273,245,9.6,963,98,832,82,1662,931,4.3,39.2
16:00:00,2,1457,458,16.3,1190,160,678,111,1877,1212,4.0,42.3
17:00:00,3.2,1543,710,19.8,1290,194,631,132,2011,1353,4.0,38.9
18:00:00,4.1,1499,678,18.0,1239,174,651,121,1957,1359,4.0,32.9
19:00:00,3.9,1378,436,13.6,1102,157,742,116,1796,1273,4.4,32.7
20:00:00,3.1,1243,178,8.7,928,109,852,100,1622,1079,6.7,33.9
21:00:00,2,1196,160,7.7,885,85,884,89,1589,973,10.0,41.5
22:00:00,1.7,1137,177,7.3,869,90,890,92,1554,951,13.6,52.8
23:00:00,1.6,1015,101,4.1,718,61,1065,71,1428,714,14.6,55.1
0:00:00,1,978,66,2.7,635,36,1188,51,1382,579,15.4,56.8
1:00:00,0.8,933,40,1.5,547,25,1357,39,1336,542,16.4,62.1
2:00:00,0.5,927,54,1.9,579,-200,1267,-200,1370,562,16.8,61.1
3:00:00,0.5,908,39,1.8,569,24,1303,35,1360,526,16.8,62.5
4:00:00,0.5,980,62,3.4,677,73,1141,64,1435,659,15.4,65.5
5:00:00,0.8,1236,120,8.5,920,164,880,94,1641,1012,13.8,63.8
6:00:00,1.7,1664,599,24.1,1407,329,594,134,2198,1564,13.3,65.0
7:00:00,4.5,1757,1084,33.7,1636,302,494,129,2560,1806,11.5,69.3
8:00:00,6.2,1524,776,22.0,1350,256,588,125,2096,1604,10.7,74.0
9:00:00,4.4,1329,470,14.1,1119,182,707,107,1823,1288,10.0,76.6
10:00:00,2.9,1167,169,7.6,884,105,881,78,1580,931,9.9,76.7
11:00:00,1.6,1369,304,14.5,1132,136,715,91,1818,1162,9.3,74.5
12:00:00,2.6,1284,405,13.6,1103,167,755,116,1704,1064,9.1,72.5
13:00:00,2.9,1221,297,11.5,1032,166,811,131,1630,913,8.9,67.4
14:00:00,2.5,1096,220,9.2,947,115,872,113,1519,684,9.1,58.3
15:00:00,1.9,1143,226,10.3,988,109,849,98,1590,710,8.7,52.8
16:00:00,1.9,1251,456,14.0,1116,143,760,116,1716,923,9.0,50.1
17:00:00,2.7,1268,470,15.0,1148,159,728,120,1776,1006,9.1,50.0
18:00:00,3,1314,503,15.1,1150,181,726,126,1784,1083,9.3,49.2
19:00:00,3.3,1315,459,14.8,1142,178,724,126,1807,1161,10.0,49.6
20:00:00,3.2,1095,227,8.5,918,91,896,90,1527,800,10.6,51.0
21:00:00,1.8,1027,152,5.9,808,76,996,81,1458,647,12.4,53.1
22:00:00,1.3,1012,94,4.8,752,66,1053,74,1393,649,13.7,53.6
23:00:00,1.1,948,93,4.0,710,56,1127,67,1352,575,14.9,55.2
0:00:00,0.9,889,49,2.3,603,35,1308,46,1271,455,15.5,56.5
1:00:00,0.7,830,30,1.4,538,21,1475,30,1214,392,15.8,58.1
2:00:00,0.4,801,30,0.7,464,-200,1749,-200,1154,340,15.8,59.0
3:00:00,0.3,804,30,0.7,468,12,1826,19,1166,320,15.7,59.4
4:00:00,0.3,824,32,0.8,478,22,1705,32,1200,331,15.5,60.9
5:00:00,0.3,1000,59,3.6,688,55,1257,61,1398,426,15.5,59.5
6:00:00,0.8,1307,277,12.9,1082,152,777,111,1769,830,15.6,63.8
7:00:00,2.8,1286,454,15.7,1171,153,716,102,1821,1006,15.1,65.3
8:00:00,3.1,1150,211,8.6,925,152,865,116,1576,820,14.6,64.4
9:00:00,2.3,1087,196,7.4,876,112,911,96,1554,737,13.8,59.8
10:00:00,1.6,1016,110,6.6,839,119,991,97,1448,790,13.4,55.9
11:00:00,1.5,1029,164,7.8,892,122,937,110,1474,760,13.0,63.0
12:00:00,1.6,1109,151,9.1,943,115,883,103,1604,767,12.7,63.1
13:00:00,1.8,997,112,6.1,817,84,1030,79,1426,626,12.4,62.2
14:00:00,1.4,1177,117,7.5,880,146,927,104,1552,776,11.9,59.2
15:00:00,1.9,1045,120,5.9,808,65,1038,69,1421,589,11.9,55.9
