Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2
00:22:00,0.376,0.238,244.490,1.800,0.000,0.000
00:23:00,0.374,0.236,244.020,1.800,0.000,0.000
00:24:00,0.372,0.236,243.920,1.800,0.000,0.000
00:25:00,0.372,0.236,244.040,1.800,0.000,0.000
00:26:00,0.372,0.234,243.560,1.800,0.000,0.000
00:27:00,0.368,0.234,243.870,1.800,0.000,0.000
00:28:00,0.368,0.234,243.730,1.800,0.000,0.000
00:29:00,0.366,0.234,243.600,1.800,0.000,0.000
00:30:00,0.366,0.200,243.190,1.600,0.000,0.000
00:31:00,0.342,0.132,244.160,1.200,0.000,0.000
00:32:00,0.294,0.000,244.140,1.000,0.000,0.000
00:33:00,0.230,0.000,243.240,0.800,0.000,0.000
00:34:00,0.202,0.000,243.470,0.800,0.000,0.000
00:35:00,0.202,0.000,243.710,0.800,0.000,0.000
00:36:00,0.202,0.000,244.170,0.800,0.000,0.000
00:37:00,0.204,0.000,244.460,0.800,0.000,0.000
00:38:00,0.204,0.000,244.920,0.800,0.000,0.000
00:39:00,0.204,0.000,245.310,0.800,0.000,0.000
00:40:00,0.206,0.000,244.020,0.800,0.000,0.000
00:41:00,0.204,0.000,243.880,0.800,0.000,0.000
00:42:00,0.204,0.000,243.940,0.800,0.000,0.000
00:43:00,0.202,0.000,243.780,0.800,0.000,0.000
00:44:00,0.202,0.000,243.790,0.800,0.000,0.000
00:45:00,0.202,0.000,243.150,0.800,0.000,0.000
00:46:00,0.202,0.000,243.790,0.800,0.000,0.000
00:47:00,0.202,0.100,244.150,1.400,0.000,0.000
00:48:00,0.300,0.134,245.120,1.400,0.000,0.000
00:49:00,0.310,0.134,245.270,1.400,0.000,0.000
00:50:00,0.308,0.136,245.610,1.400,0.000,0.000
00:51:00,0.306,0.132,244.630,1.400,0.000,0.000
00:52:00,0.304,0.130,244.200,1.400,0.000,0.000
00:53:00,0.300,0.128,243.980,1.400,0.000,0.000
00:54:00,0.300,0.122,242.810,1.200,0.000,0.000
00:55:00,0.296,0.124,242.920,1.200,0.000,0.000
00:56:00,0.296,0.126,243.360,1.200,0.000,0.000
00:57:00,0.296,0.126,243.640,1.200,0.000,0.000
00:58:00,0.296,0.130,244.180,1.200,0.000,0.000
00:59:00,0.296,0.130,244.050,1.200,0.000,0.000
01:00:00,0.296,0.132,244.430,1.200,0.000,0.000
01:01:00,0.298,0.132,244.500,1.200,0.000,0.000
01:02:00,0.298,0.146,243.950,1.600,0.000,0.000
01:03:00,0.324,0.234,243.720,1.800,0.000,0.000
01:04:00,0.372,0.234,243.740,1.800,0.000,0.000
01:05:00,0.372,0.232,243.460,1.800,0.000,0.000
01:06:00,0.372,0.226,242.390,1.800,0.000,0.000
01:07:00,0.368,0.226,242.170,1.800,0.000,0.000
01:08:00,0.368,0.230,242.920,1.800,0.000,0.000
01:09:00,0.368,0.202,243.360,1.600,0.000,0.000
01:10:00,0.348,0.096,243.610,1.200,0.000,0.000
01:11:00,0.276,0.096,243.190,1.200,0.000,0.000
01:12:00,0.274,0.000,242.830,1.000,0.000,0.000
01:13:00,0.226,0.094,243.060,1.400,0.000,0.000
01:14:00,0.292,0.112,242.820,1.200,0.000,2.000
01:15:00,0.292,0.112,242.980,1.200,0.000,1.000
01:16:00,0.292,0.116,243.980,1.200,0.000,2.000
01:17:00,0.294,0.116,243.650,1.200,0.000,1.000
01:18:00,0.292,0.114,243.230,1.200,0.000,2.000
01:19:00,0.290,0.114,243.400,1.200,0.000,1.000
01:20:00,0.290,0.114,243.100,1.200,0.000,2.000
01:21:00,0.288,0.112,242.850,1.200,0.000,1.000
01:22:00,0.286,0.114,243.320,1.200,0.000,2.000
01:23:00,0.286,0.112,243.110,1.200,0.000,1.000
01:24:00,0.284,0.110,242.320,1.200,0.000,1.000
01:25:00,0.282,0.246,242.310,2.000,0.000,2.000
01:26:00,0.398,0.244,241.970,1.800,0.000,1.000
01:27:00,0.382,0.246,242.510,1.800,0.000,1.000
01:28:00,0.380,0.246,242.400,1.800,0.000,1.000
01:29:00,0.376,0.246,242.290,1.800,0.000,2.000
01:30:00,0.374,0.246,242.210,1.800,0.000,1.000
01:31:00,0.372,0.250,242.900,1.800,0.000,1.000
01:32:00,0.372,0.250,242.870,1.800,0.000,1.000
01:33:00,0.370,0.252,243.570,1.800,0.000,2.000
01:34:00,0.370,0.256,244.260,1.800,0.000,1.000
01:35:00,0.370,0.258,244.380,1.800,0.000,1.000
01:36:00,0.370,0.256,244.000,1.800,0.000,1.000
01:37:00,0.370,0.256,244.240,1.800,0.000,1.000
01:38:00,0.368,0.256,244.120,1.800,0.000,2.000
01:39:00,0.368,0.254,244.020,1.800,0.000,1.000
01:40:00,0.368,0.184,244.450,1.600,0.000,0.000
01:41:00,0.328,0.134,244.820,1.400,0.000,0.000
01:42:00,0.298,0.132,244.340,1.200,0.000,0.000
01:43:00,0.296,0.130,243.950,1.200,0.000,0.000
01:44:00,0.296,0.124,242.930,1.200,0.000,0.000
01:45:00,0.294,0.210,242.440,1.800,0.000,0.000
01:46:00,0.374,0.094,242.840,1.200,0.000,0.000
01:47:00,0.280,0.096,243.360,1.200,0.000,0.000
01:48:00,0.280,0.098,244.190,1.200,0.000,0.000
01:49:00,0.282,0.100,244.630,1.200,0.000,0.000
01:50:00,0.282,0.100,244.850,1.200,0.000,0.000
01:51:00,0.280,0.102,244.910,1.200,0.000,0.000
01:52:00,0.280,0.096,243.600,1.200,0.000,0.000
01:53:00,0.276,0.096,243.610,1.200,0.000,0.000
01:54:00,0.276,0.000,244.180,1.000,0.000,0.000
01:55:00,0.218,0.000,243.930,0.800,0.000,0.000
01:56:00,0.204,0.000,244.550,0.800,0.000,0.000
01:57:00,0.204,0.000,244.850,0.800,0.000,0.000
01:58:00,0.206,0.000,244.540,0.800,0.000,0.000
01:59:00,0.208,0.000,244.200,0.800,0.000,0.000
02:00:00,0.210,0.000,245.210,0.800,0.000,0.000
02:01:00,0.210,0.070,245.480,1.200,0.000,0.000
02:02:00,0.278,0.132,244.470,1.400,0.000,0.000
02:03:00,0.314,0.138,245.830,1.400,0.000,0.000
02:04:00,0.312,0.142,246.780,1.400,0.000,0.000
02:05:00,0.312,0.146,247.330,1.400,0.000,0.000
02:06:00,0.312,0.150,247.970,1.400,0.000,0.000
02:07:00,0.312,0.150,248.050,1.400,0.000,0.000
02:08:00,0.312,0.150,248.080,1.400,0.000,0.000
02:09:00,0.310,0.150,248.070,1.400,0.000,0.000
02:10:00,0.308,0.142,246.450,1.400,0.000,0.000
02:11:00,0.304,0.142,246.490,1.400,0.000,0.000
02:12:00,0.304,0.144,246.880,1.400,0.000,0.000
02:13:00,0.304,0.142,246.460,1.400,0.000,0.000
02:14:00,0.302,0.144,246.800,1.400,0.000,0.000
02:15:00,0.302,0.144,247.150,1.400,0.000,0.000
02:16:00,0.304,0.146,247.510,1.400,0.000,0.000
02:17:00,0.304,0.144,247.190,1.400,0.000,0.000
02:18:00,0.304,0.146,247.180,1.400,0.000,0.000
02:19:00,0.304,0.144,246.970,1.400,0.000,0.000
02:20:00,0.302,0.140,246.310,1.400,0.000,0.000
02:21:00,0.302,0.048,246.560,1.000,0.000,0.000
02:22:00,0.240,0.000,246.980,0.800,0.000,0.000
02:23:00,0.210,0.000,247.030,0.800,0.000,0.000
02:24:00,0.210,0.000,247.480,0.800,0.000,0.000
02:25:00,0.210,0.000,247.910,0.800,0.000,0.000
02:26:00,0.212,0.000,247.900,0.800,0.000,0.000
02:27:00,0.212,0.112,247.440,1.400,0.000,0.000
02:28:00,0.304,0.110,246.950,1.200,0.000,0.000
02:29:00,0.286,0.106,245.800,1.200,0.000,0.000
02:30:00,0.286,0.102,245.240,1.200,0.000,0.000
02:31:00,0.284,0.106,246.040,1.200,0.000,0.000
02:32:00,0.284,0.104,245.520,1.200,0.000,0.000
02:33:00,0.282,0.104,245.720,1.200,0.000,0.000
02:34:00,0.282,0.106,246.030,1.200,0.000,0.000
02:35:00,0.280,0.076,246.110,1.200,0.000,0.000
02:36:00,0.260,0.000,245.720,0.800,0.000,0.000
02:37:00,0.208,0.056,245.900,1.200,0.000,0.000
02:38:00,0.264,0.140,246.580,1.400,0.000,0.000
02:39:00,0.318,0.138,245.930,1.400,0.000,0.000
02:40:00,0.312,0.138,246.030,1.400,0.000,0.000
02:41:00,0.310,0.138,245.980,1.400,0.000,0.000
02:42:00,0.308,0.142,246.780,1.400,0.000,0.000
02:43:00,0.308,0.144,247.170,1.400,0.000,0.000
02:44:00,0.308,0.146,247.520,1.400,0.000,0.000
02:45:00,0.308,0.150,248.270,1.400,0.000,0.000
02:46:00,0.308,0.148,247.910,1.400,0.000,0.000
02:47:00,0.308,0.144,247.220,1.400,0.000,0.000
02:48:00,0.304,0.146,247.540,1.400,0.000,0.000
02:49:00,0.306,0.146,247.460,1.400,0.000,0.000
02:50:00,0.306,0.148,247.610,1.400,0.000,0.000
02:51:00,0.304,0.150,248.070,1.400,0.000,0.000
02:52:00,0.306,0.150,248.310,1.400,0.000,0.000
02:53:00,0.306,0.146,247.730,1.400,0.000,0.000
02:54:00,0.304,0.148,247.810,1.400,0.000,0.000
02:55:00,0.304,0.148,247.810,1.400,0.000,0.000
02:56:00,0.304,0.098,247.950,1.200,0.000,0.000
02:57:00,0.272,0.000,248.480,0.800,0.000,0.000
02:58:00,0.212,0.000,248.110,0.800,0.000,0.000
02:59:00,0.212,0.000,247.420,0.800,0.000,0.000
03:00:00,0.210,0.000,246.170,0.800,0.000,0.000
03:01:00,0.208,0.084,246.170,1.400,0.000,0.000
03:02:00,0.282,0.124,245.830,1.200,0.000,2.000
03:03:00,0.296,0.126,246.050,1.200,0.000,1.000
03:04:00,0.296,0.124,245.590,1.200,0.000,2.000
03:05:00,0.296,0.124,245.940,1.200,0.000,1.000
03:06:00,0.296,0.126,246.210,1.200,0.000,2.000
03:07:00,0.296,0.126,246.180,1.200,0.000,1.000
03:08:00,0.296,0.126,246.230,1.200,0.000,1.000
03:09:00,0.296,0.206,246.100,1.800,0.000,2.000
03:10:00,0.368,0.228,245.070,1.800,0.000,1.000
03:11:00,0.366,0.232,245.730,1.800,0.000,2.000
03:12:00,0.368,0.234,246.310,1.800,0.000,1.000
03:13:00,0.368,0.356,246.200,2.400,0.000,1.000
03:14:00,0.470,0.376,246.110,2.400,0.000,2.000
03:15:00,0.470,0.378,246.380,2.400,0.000,1.000
03:16:00,0.464,0.370,245.380,2.400,0.000,1.000
03:17:00,0.458,0.358,244.590,2.200,0.000,2.000
03:18:00,0.448,0.254,243.950,1.800,0.000,1.000
03:19:00,0.378,0.256,244.310,1.800,0.000,1.000
03:20:00,0.376,0.260,245.130,1.800,0.000,1.000
03:21:00,0.378,0.266,245.920,1.800,0.000,2.000
03:22:00,0.378,0.270,246.580,1.800,0.000,1.000
03:23:00,0.378,0.276,247.490,1.800,0.000,1.000
03:24:00,0.380,0.274,247.270,1.800,0.000,1.000
03:25:00,0.378,0.270,246.610,1.800,0.000,2.000
03:26:00,0.376,0.264,246.120,1.800,0.000,1.000
03:27:00,0.372,0.136,245.780,1.400,0.000,0.000
03:28:00,0.300,0.136,245.510,1.400,0.000,0.000
03:29:00,0.300,0.134,245.050,1.400,0.000,0.000
03:30:00,0.298,0.132,244.660,1.200,0.000,0.000
03:31:00,0.298,0.056,244.840,1.000,0.000,0.000
03:32:00,0.248,0.000,245.060,0.800,0.000,0.000
03:33:00,0.206,0.000,245.080,0.800,0.000,0.000
03:34:00,0.206,0.000,245.630,0.800,0.000,0.000
03:35:00,0.208,0.000,245.390,0.800,0.000,0.000
03:36:00,0.206,0.000,245.180,0.800,0.000,0.000
03:37:00,0.206,0.000,245.540,0.800,0.000,0.000
03:38:00,0.208,0.000,245.730,0.800,0.000,0.000
03:39:00,0.208,0.000,246.210,0.800,0.000,0.000
03:40:00,0.208,0.000,246.720,0.800,0.000,0.000
03:41:00,0.210,0.000,247.080,0.800,0.000,0.000
03:42:00,0.210,0.000,246.230,0.800,0.000,0.000
03:43:00,0.208,0.000,245.740,0.800,0.000,0.000
03:44:00,0.208,0.000,244.170,0.800,0.000,0.000
03:45:00,0.204,0.000,244.820,0.800,0.000,0.000
03:46:00,0.206,0.000,244.740,0.800,0.000,0.000
03:47:00,0.206,0.000,245.040,0.800,0.000,0.000
03:48:00,0.206,0.104,245.690,1.400,0.000,0.000
03:49:00,0.302,0.138,246.180,1.400,0.000,0.000
03:50:00,0.316,0.136,245.850,1.400,0.000,0.000
03:51:00,0.310,0.138,246.370,1.400,0.000,0.000
03:52:00,0.310,0.208,245.960,1.800,0.000,0.000
03:53:00,0.376,0.246,245.920,1.800,0.000,0.000
03:54:00,0.384,0.242,245.250,1.800,0.000,0.000
03:55:00,0.382,0.246,245.730,1.800,0.000,0.000
03:56:00,0.382,0.242,245.140,1.800,0.000,0.000
03:57:00,0.378,0.240,245.090,1.800,0.000,0.000
03:58:00,0.376,0.244,245.490,1.800,0.000,0.000
03:59:00,0.376,0.248,246.080,1.800,0.000,0.000
04:00:00,0.378,0.250,246.450,1.800,0.000,0.000
04:01:00,0.384,0.158,245.620,1.400,0.000,0.000
04:02:00,0.316,0.136,245.580,1.400,0.000,0.000
04:03:00,0.302,0.132,244.680,1.400,0.000,0.000
04:04:00,0.300,0.136,245.330,1.400,0.000,0.000
04:05:00,0.300,0.094,245.900,1.200,0.000,0.000
04:06:00,0.272,0.000,246.180,0.800,0.000,0.000
04:07:00,0.210,0.000,246.710,0.800,0.000,0.000
04:08:00,0.210,0.000,246.920,0.800,0.000,0.000
04:09:00,0.210,0.000,247.020,0.800,0.000,0.000
04:10:00,0.210,0.000,246.470,0.800,0.000,0.000
04:11:00,0.210,0.000,247.110,0.800,0.000,0.000
04:12:00,0.210,0.000,247.420,0.800,0.000,0.000
04:13:00,0.212,0.000,246.930,0.800,0.000,0.000
04:14:00,0.210,0.000,247.070,0.800,0.000,0.000
04:15:00,0.210,0.000,247.400,1.200,0.000,0.000
04:16:00,0.240,0.000,245.360,5.600,0.000,0.000
04:17:00,1.368,0.000,245.950,5.400,0.000,0.000
04:18:00,1.358,0.000,245.760,5.400,0.000,0.000
04:19:00,1.342,0.000,245.130,5.400,0.000,0.000
04:20:00,1.326,0.000,244.270,5.200,0.000,0.000
04:21:00,1.312,0.000,243.880,5.200,0.000,0.000
04:22:00,1.306,0.000,243.770,5.600,0.000,0.000
04:23:00,1.352,0.118,243.900,5.800,0.000,0.000
04:24:00,1.410,0.124,245.480,5.800,0.000,0.000
04:25:00,1.422,0.124,245.260,5.800,0.000,0.000
04:26:00,1.418,0.118,244.050,5.800,0.000,0.000
04:27:00,1.422,0.120,244.250,5.800,0.000,0.000
04:28:00,1.424,0.118,244.170,5.800,0.000,0.000
04:29:00,1.408,0.118,244.060,5.600,0.000,0.000
04:30:00,1.398,0.120,244.270,5.600,0.000,0.000
04:31:00,1.398,0.126,245.520,5.600,0.000,0.000
04:32:00,1.412,0.120,244.370,5.600,0.000,0.000
04:33:00,1.398,0.116,243.640,5.600,0.000,0.000
04:34:00,1.390,0.118,243.900,5.600,0.000,0.000
04:35:00,1.392,0.118,244.050,5.600,0.000,0.000
04:36:00,1.394,0.204,244.330,6.000,0.000,0.000
04:37:00,1.472,0.234,245.600,6.000,0.000,0.000
04:38:00,1.486,0.232,245.180,6.000,0.000,0.000
04:39:00,1.482,0.116,245.210,5.600,0.000,0.000
04:40:00,1.404,0.092,245.610,5.600,0.000,0.000
04:41:00,1.394,0.094,245.790,5.600,0.000,0.000
04:42:00,1.394,0.090,244.780,5.600,0.000,0.000
04:43:00,1.382,0.088,244.330,5.600,0.000,0.000
04:44:00,1.376,0.080,243.990,5.600,0.000,0.000
04:45:00,1.366,0.000,244.480,5.200,0.000,0.000
04:46:00,1.306,0.000,244.160,5.200,0.000,0.000
04:47:00,1.302,0.000,244.300,5.200,0.000,0.000
04:48:00,1.304,0.000,244.650,5.200,0.000,0.000
04:49:00,1.308,0.000,245.410,5.200,0.000,0.000
04:50:00,1.316,0.000,246.500,5.400,0.000,0.000
04:51:00,1.328,0.000,247.070,5.400,0.000,0.000
04:52:00,1.334,0.000,246.810,5.400,0.000,0.000
04:53:00,1.330,0.000,247.000,5.400,0.000,0.000
04:54:00,1.332,0.000,247.160,5.400,0.000,0.000
04:55:00,1.334,0.086,246.760,5.600,0.000,0.000
04:56:00,1.410,0.224,246.920,5.800,0.000,1.000
04:57:00,1.382,0.276,247.600,2.000,0.000,2.000
04:58:00,0.404,0.272,246.870,2.000,0.000,1.000
04:59:00,0.400,0.266,245.820,1.800,0.000,1.000
05:00:00,0.396,0.268,246.040,1.800,0.000,2.000
05:01:00,0.394,0.260,244.860,1.800,0.000,1.000
05:02:00,0.390,0.258,244.560,1.800,0.000,2.000
05:03:00,0.388,0.258,244.590,1.800,0.000,1.000
05:04:00,0.388,0.260,244.780,1.800,0.000,2.000
05:05:00,0.386,0.260,244.750,1.800,0.000,1.000
05:06:00,0.384,0.258,244.430,1.800,0.000,1.000
05:07:00,0.382,0.258,244.580,1.800,0.000,2.000
05:08:00,0.382,0.264,245.300,1.800,0.000,1.000
05:09:00,0.380,0.262,245.000,1.800,0.000,1.000
05:10:00,0.378,0.252,243.490,1.800,0.000,2.000
05:11:00,0.374,0.258,244.270,1.800,0.000,1.000
05:12:00,0.374,0.152,243.760,1.400,0.000,1.000
05:13:00,0.304,0.118,244.440,1.200,0.000,1.000
05:14:00,0.282,0.120,244.850,1.200,0.000,2.000
05:15:00,0.282,0.122,245.530,1.200,0.000,1.000
05:16:00,0.282,0.124,245.680,1.200,0.000,1.000
05:17:00,0.282,0.122,245.230,1.200,0.000,1.000
05:18:00,0.280,0.116,243.950,1.200,0.000,2.000
05:19:00,0.278,0.116,243.700,1.200,0.000,1.000
05:20:00,0.282,0.074,243.420,1.400,0.000,0.000
05:21:00,0.286,0.100,244.220,1.200,0.000,0.000
05:22:00,0.288,0.098,244.090,1.200,0.000,0.000
05:23:00,0.288,0.100,244.580,1.200,0.000,0.000
05:24:00,0.282,0.104,245.170,1.200,0.000,0.000
05:25:00,0.284,0.104,245.390,1.200,0.000,0.000
05:26:00,0.282,0.112,247.090,1.200,0.000,0.000
05:27:00,0.284,0.114,247.590,1.200,0.000,0.000
05:28:00,0.284,0.056,245.880,1.000,0.000,0.000
05:29:00,0.246,0.050,245.440,1.200,0.000,0.000
05:30:00,0.260,0.134,245.290,1.400,0.000,0.000
05:31:00,0.316,0.136,245.410,1.400,0.000,0.000
05:32:00,0.310,0.138,245.850,1.400,0.000,0.000
05:33:00,0.310,0.138,245.840,1.400,0.000,0.000
05:34:00,0.308,0.142,246.430,1.400,0.000,0.000
05:35:00,0.314,0.138,245.760,1.400,0.000,0.000
05:36:00,0.314,0.132,244.550,1.400,0.000,0.000
05:37:00,0.310,0.128,243.700,1.400,0.000,0.000
05:38:00,0.306,0.130,244.300,1.400,0.000,0.000
05:39:00,0.306,0.130,244.000,1.400,0.000,0.000
05:40:00,0.304,0.132,244.590,1.400,0.000,0.000
05:41:00,0.302,0.134,245.240,1.400,0.000,0.000
05:42:00,0.298,0.138,245.860,1.400,0.000,0.000
05:43:00,0.300,0.142,246.370,1.400,0.000,0.000
05:44:00,0.302,0.140,246.020,1.400,0.000,0.000
05:45:00,0.300,0.000,246.180,1.000,0.000,0.000
05:46:00,0.218,0.000,245.990,0.800,0.000,0.000
05:47:00,0.208,0.000,246.080,0.800,0.000,0.000
05:48:00,0.208,0.000,245.830,0.800,0.000,0.000
05:49:00,0.206,0.000,246.080,0.800,0.000,0.000
05:50:00,0.214,0.000,245.600,0.800,0.000,0.000
05:51:00,0.214,0.000,246.070,0.800,0.000,0.000
05:52:00,0.214,0.000,246.280,0.800,0.000,0.000
05:53:00,0.214,0.000,245.680,0.800,0.000,0.000
05:54:00,0.212,0.000,245.780,0.800,0.000,0.000
05:55:00,0.212,0.000,245.790,0.800,0.000,0.000
05:56:00,0.212,0.000,245.700,0.800,0.000,0.000
05:57:00,0.212,0.000,245.990,0.800,0.000,0.000
05:58:00,0.206,0.000,246.450,0.800,0.000,0.000
05:59:00,0.208,0.000,246.560,0.800,0.000,0.000
06:00:00,0.214,0.000,247.170,0.800,0.000,0.000
06:01:00,0.214,0.000,247.670,0.800,0.000,0.000
06:02:00,0.216,0.000,246.920,1.200,0.000,0.000
06:03:00,0.246,0.140,246.170,1.400,0.000,0.000
06:04:00,0.322,0.192,245.170,1.800,0.000,0.000
06:05:00,0.374,0.242,244.860,1.800,0.000,0.000
06:06:00,0.390,0.242,244.850,1.800,0.000,0.000
06:07:00,0.390,0.244,245.150,1.800,0.000,0.000
06:08:00,0.388,0.246,245.530,1.800,0.000,0.000
06:09:00,0.388,0.250,246.330,1.800,0.000,0.000
06:10:00,0.386,0.246,245.780,1.800,0.000,0.000
06:11:00,0.382,0.244,245.400,1.800,0.000,0.000
06:12:00,0.380,0.244,245.410,1.800,0.000,0.000
06:13:00,0.378,0.140,245.460,1.400,0.000,0.000
06:14:00,0.308,0.134,245.140,1.400,0.000,0.000
06:15:00,0.304,0.136,245.700,1.400,0.000,0.000
06:16:00,0.306,0.134,245.110,1.400,0.000,0.000
06:17:00,0.304,0.124,245.340,1.400,0.000,0.000
06:18:00,0.300,0.000,246.050,0.800,0.000,0.000
06:19:00,0.216,0.000,246.590,0.800,0.000,0.000
06:20:00,0.216,0.000,246.850,0.800,0.000,0.000
06:21:00,0.216,0.000,246.520,0.800,0.000,0.000
06:22:00,0.214,0.000,247.590,0.800,0.000,0.000
06:23:00,0.216,0.000,248.320,0.800,0.000,0.000
06:24:00,0.218,0.000,247.430,0.800,0.000,0.000
06:25:00,0.214,0.000,247.160,0.800,0.000,0.000
06:26:00,0.214,0.000,246.900,0.800,0.000,0.000
06:27:00,0.214,0.000,246.210,0.800,0.000,0.000
06:28:00,0.210,0.000,245.180,0.800,0.000,0.000
06:29:00,0.210,0.000,245.360,0.800,0.000,0.000
06:30:00,0.210,0.000,246.430,0.800,0.000,0.000
06:31:00,0.212,0.000,245.720,0.800,0.000,0.000
06:32:00,0.210,0.000,246.260,0.800,0.000,0.000
06:33:00,0.210,0.000,245.630,0.800,0.000,0.000
06:34:00,0.210,0.000,246.270,0.800,0.000,0.000
06:35:00,0.212,0.000,246.310,1.200,0.000,0.000
06:36:00,0.240,0.132,244.920,1.400,0.000,0.000
06:37:00,0.318,0.132,244.950,1.400,0.000,0.000
06:38:00,0.314,0.132,244.870,1.400,0.000,0.000
06:39:00,0.312,0.132,244.650,1.400,0.000,0.000
06:40:00,0.310,0.136,245.750,1.400,0.000,0.000
06:41:00,0.310,0.140,246.270,1.400,0.000,0.000
06:42:00,0.310,0.138,245.930,1.400,0.000,0.000
06:43:00,0.308,0.154,245.990,1.400,0.000,0.000
06:44:00,0.318,0.164,245.460,1.600,0.000,0.000
06:45:00,0.362,0.162,245.780,2.200,0.000,0.000
06:46:00,0.538,0.122,242.190,14.400,0.000,0.000
06:47:00,3.408,0.104,240.360,20.000,0.000,0.000
06:48:00,4.816,0.146,244.270,8.800,0.000,0.000
06:49:00,1.962,0.252,245.050,7.000,0.000,0.000
06:50:00,1.714,0.234,244.490,6.800,0.000,0.000
06:51:00,1.684,0.114,245.010,5.200,0.000,0.000
06:52:00,1.226,0.136,244.210,9.400,0.000,0.000
06:53:00,2.180,0.140,243.410,11.600,0.000,0.000
06:54:00,2.782,0.128,246.350,4.000,0.000,0.000
06:55:00,0.882,0.260,246.100,2.600,0.000,0.000
06:56:00,0.596,0.266,246.650,2.600,0.000,2.000
06:57:00,0.586,0.274,246.950,2.600,0.000,1.000
06:58:00,0.618,0.218,246.150,3.000,0.000,2.000
06:59:00,0.694,0.156,245.950,2.800,0.000,1.000
07:00:00,0.684,0.152,245.050,2.800,0.000,1.000
07:01:00,0.678,0.152,244.850,2.800,0.000,2.000
07:02:00,0.680,0.146,243.650,2.800,0.000,1.000
07:03:00,0.668,0.144,243.440,2.800,0.000,2.000
07:04:00,0.666,0.146,243.850,2.800,0.000,1.000
07:05:00,0.670,0.148,243.730,2.800,0.000,1.000
07:06:00,0.670,0.148,244.250,2.800,0.000,2.000
07:07:00,0.672,0.162,243.770,2.800,0.000,1.000
07:08:00,0.682,0.190,243.410,3.000,0.000,2.000
07:09:00,0.716,0.300,242.710,3.400,0.000,1.000
07:10:00,0.782,0.300,242.960,3.600,0.000,1.000
07:11:00,0.828,0.302,243.190,3.600,0.000,1.000
07:12:00,0.846,0.294,241.970,3.600,0.000,2.000
07:13:00,0.832,0.288,241.010,3.600,0.000,1.000
07:14:00,0.826,0.296,242.320,3.600,0.000,1.000
07:15:00,0.832,0.298,242.570,3.600,0.000,1.000
07:16:00,0.830,0.296,242.560,3.600,0.000,2.000
07:17:00,0.838,0.286,243.240,3.600,0.000,1.000
07:18:00,0.850,0.284,243.940,3.800,0.000,1.000
07:19:00,0.872,0.210,242.340,9.400,0.000,1.000
07:20:00,2.250,0.158,241.210,12.400,0.000,0.000
07:21:00,2.942,0.150,240.210,14.200,0.000,0.000
07:22:00,3.410,0.148,239.750,14.400,0.000,0.000
07:23:00,3.472,0.148,239.820,14.400,0.000,0.000
07:24:00,3.466,0.000,240.160,14.000,0.000,0.000
07:25:00,3.386,0.000,239.380,13.800,0.000,0.000
07:26:00,3.330,0.000,240.780,13.800,0.000,0.000
07:27:00,3.348,0.000,240.920,13.600,0.000,0.000
07:28:00,3.310,0.000,239.630,13.800,0.000,0.000
07:29:00,3.320,0.000,241.470,14.000,0.000,0.000
07:30:00,3.398,0.000,241.050,14.000,0.000,0.000
07:31:00,3.412,0.000,240.770,14.200,0.000,0.000
07:32:00,3.444,0.000,241.210,14.800,0.000,0.000
07:33:00,3.598,0.074,241.790,15.400,0.000,0.000
07:34:00,3.750,0.114,241.520,15.800,0.000,0.000
07:35:00,3.836,0.116,241.880,15.600,0.000,0.000
07:36:00,3.792,0.112,241.410,16.400,0.000,0.000
07:37:00,3.984,0.114,241.440,16.400,0.000,0.000
07:38:00,3.992,0.110,240.670,16.400,0.000,0.000
07:39:00,3.958,0.112,241.030,16.400,0.000,0.000
07:40:00,3.968,0.108,240.360,16.400,0.000,0.000
07:41:00,3.964,0.104,238.870,16.400,0.000,0.000
07:42:00,3.918,0.174,239.440,16.200,0.000,0.000
07:43:00,3.884,0.174,237.500,21.800,0.000,0.000
07:44:00,5.166,0.200,238.360,20.600,0.000,0.000
07:45:00,4.788,0.204,241.010,11.000,0.000,0.000
07:46:00,2.676,0.204,240.620,10.800,0.000,0.000
07:47:00,2.610,0.194,239.100,13.200,0.000,0.000
07:48:00,3.096,0.202,238.590,16.200,0.000,0.000
07:49:00,3.892,0.312,238.490,15.200,0.000,0.000
07:50:00,3.476,0.176,239.210,9.000,0.000,0.000
07:51:00,2.170,0.164,239.910,9.600,0.000,0.000
07:52:00,2.322,0.110,238.450,9.200,0.000,0.000
07:53:00,2.210,0.082,236.470,10.200,0.000,0.000
07:54:00,2.428,0.114,235.780,10.600,0.000,0.000
07:55:00,2.532,0.100,236.060,9.400,0.000,0.000
07:56:00,2.226,0.108,237.620,9.400,0.000,0.000
07:57:00,2.262,0.242,237.520,11.200,0.000,0.000
07:58:00,2.676,0.154,237.520,9.400,0.000,0.000
07:59:00,2.242,0.152,238.590,8.800,0.000,0.000
08:00:00,2.128,0.152,238.920,8.200,0.000,0.000
08:01:00,1.970,0.148,238.870,6.600,0.000,0.000
08:02:00,1.592,0.000,239.020,6.400,0.000,0.000
08:03:00,1.522,0.000,240.390,6.200,0.000,0.000
08:04:00,1.508,0.000,239.820,5.600,0.000,0.000
08:05:00,1.354,0.000,239.690,5.400,0.000,0.000
08:06:00,1.330,0.000,239.210,5.400,0.000,0.000
