Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH
14:00:00,2.2,1112,122,6.7,842,100,1015,91,1494,680,19.1,36.6
15:00:00,-200,1390,230,11.4,1028,197,829,126,1730,1002,18.8,38.3
16:00:00,2.7,1353,320,13.4,1096,195,774,130,1783,1159,18.0,37.0
17:00:00,2.8,1260,263,12.0,1050,156,828,111,1722,979,17.5,32.9
18:00:00,2.7,1501,556,20.2,1302,247,681,134,2008,1311,17.5,28.7
19:00:00,4.5,1273,458,14.4,1130,190,795,136,1744,1071,17.1,28.7
20:00:00,3.5,1179,214,9.4,955,169,928,125,1571,899,17.0,30.3
21:00:00,2.6,1047,97,5.9,809,118,1064,108,1435,766,16.1,30.3
22:00:00,1.7,973,79,4.5,739,81,1186,87,1354,589,15.5,31.4
23:00:00,1.3,997,81,4.5,737,80,1168,89,1341,631,15.1,33.4
0:00:00,1.3,970,52,2.5,621,42,1400,58,1249,479,14.9,37.5
1:00:00,1,902,38,1.8,568,38,1450,54,1253,479,15.5,40.9
2:00:00,0.7,921,35,1.4,538,-200,1564,-200,1224,417,16.6,43.0
3:00:00,0.7,858,29,0.9,490,18,1707,28,1212,378,18.0,45.8
4:00:00,0.5,878,21,0.6,457,12,1935,20,1158,344,18.0,47.3
5:00:00,0.5,893,46,1.4,540,43,1604,51,1268,413,17.6,48.3
6:00:00,0.6,1038,55,3.8,697,84,1260,82,1383,605,17.5,45.8
7:00:00,1.1,1320,271,11.6,1035,184,902,112,1721,991,17.2,50.7
8:00:00,2.7,1353,434,17.8,1235,202,740,119,1937,1175,16.8,48.1
9:00:00,3.5,1133,300,8.8,933,133,969,99,1552,923,16.0,50.1
10:00:00,2.3,1066,116,6.8,849,130,1039,98,1468,829,14.8,54.1
11:00:00,1.6,1027,95,5.9,809,106,1081,88,1442,733,14.4,52.6
12:00:00,1.3,1106,211,8.9,935,132,958,96,1570,819,14.1,47.9
13:00:00,2,1038,168,8.2,907,106,976,81,1492,723,13.4,42.9
14:00:00,1.9,1084,154,8.6,924,125,986,92,1501,786,12.7,34.8
15:00:00,1.9,1105,267,10.1,982,138,939,105,1545,850,9.9,27.8
16:00:00,2.2,1102,143,9.4,957,120,968,88,1527,820,10.2,24.9
17:00:00,2,1240,374,14.6,1137,158,836,103,1748,991,10.6,22.7
18:00:00,2.9,1443,797,24.6,1418,253,666,141,2060,1454,11.1,21.1
19:00:00,5.2,1389,698,21.6,1341,231,692,133,1982,1488,11.5,21.9
20:00:00,4.6,1183,234,10.3,989,150,904,119,1539,1205,11.3,21.6
21:00:00,2.5,1014,104,5.7,798,99,1083,106,1376,909,10.8,23.4
22:00:00,1.5,979,67,4.5,736,75,1154,92,1324,769,10.9,24.3
23:00:00,1.2,1048,88,5.5,787,93,1098,97,1373,835,10.8,29.5
0:00:00,1.7,1024,79,4.8,753,79,1131,91,1357,793,10.7,35.8
1:00:00,1.4,974,61,3.6,690,67,1208,83,1313,733,10.9,42.2
2:00:00,1.2,862,43,1.7,561,-200,1449,-200,1219,502,12.1,46.6
3:00:00,0.6,925,40,2.2,602,45,1398,59,1263,562,12.4,47.7
4:00:00,0.7,952,52,3.0,654,72,1210,73,1312,832,13.0,47.4
5:00:00,0.8,1005,64,4.0,713,103,1130,78,1363,924,13.4,49.9
6:00:00,0.9,1122,88,6.7,842,132,1015,90,1438,974,13.1,47.3
7:00:00,1.6,1351,375,16.7,1201,239,783,110,1828,1307,11.5,50.2
8:00:00,3.4,1408,592,19.3,1278,275,682,114,1928,1481,13.1,55.0
9:00:00,3.8,1304,357,14.8,1142,232,772,119,1747,1405,13.0,52.6
10:00:00,3.1,1207,296,13.4,1098,180,826,121,1664,1195,11.3,48.9
11:00:00,2.7,1099,181,11.0,1014,112,948,97,1503,868,10.6,47.6
12:00:00,2,1106,211,12.5,1068,116,915,99,1535,874,9.5,44.9
13:00:00,2.3,1009,199,8.4,916,103,1015,85,1391,738,8.6,39.9
14:00:00,1.9,962,81,5.3,776,89,1152,75,1279,550,8.5,35.9
15:00:00,1.3,1093,143,8.8,933,112,976,87,1454,777,7.9,32.4
16:00:00,1.9,1180,247,11.2,1023,127,886,102,1588,966,7.1,26.6
17:00:00,2.3,1168,239,11.6,1037,125,868,105,1580,990,7.2,22.1
18:00:00,2.4,1168,267,12.4,1063,120,876,98,1540,944,5.6,-200
19:00:00,2.7,1140,261,10.6,1000,120,916,93,1490,962,5.1,-200
20:00:00,2.6,1001,97,6.0,811,99,1097,91,1308,778,4.4,-200
21:00:00,1.5,953,66,4.6,743,79,1185,85,1252,690,4.1,-200
22:00:00,1.2,972,60,4.1,715,66,1237,74,1258,644,3.2,-200
23:00:00,1.1,1021,77,5.2,776,94,1144,87,1307,753,3.7,-200
0:00:00,1.5,940,57,3.2,664,70,1290,79,1232,646,4.9,-200
1:00:00,1,1046,65,4.5,736,75,1142,78,1312,838,7.1,-200
2:00:00,1.2,1026,59,3.8,699,-200,1191,-200,1292,851,8.1,-200
3:00:00,1.1,983,48,3.8,698,57,1209,63,1296,801,11.1,-200
4:00:00,-200,915,27,1.9,578,32,1417,48,1212,665,11.3,-200
5:00:00,0.8,935,25,2.4,615,54,1373,59,1250,717,12.5,-200
6:00:00,0.9,976,42,3.3,669,68,1270,65,1266,795,12.5,-200
7:00:00,1.1,1124,78,6.7,842,98,1050,71,1418,936,12.6,-200
8:00:00,1.5,1163,128,8.5,919,128,922,84,1530,1076,13.8,-200
9:00:00,1.8,1167,184,9.7,966,129,942,93,1520,1016,11.0,-200
10:00:00,2.1,1121,156,9.4,955,130,992,99,1451,834,8.3,-200
11:00:00,2.1,1071,176,9.0,940,111,994,93,1449,756,8.6,-200
12:00:00,1.9,1065,232,10.0,979,106,950,96,1467,766,8.8,-200
13:00:00,2.1,1157,305,12.6,1072,137,888,114,1596,905,8.0,-200
14:00:00,2.5,1046,150,7.6,883,113,1051,101,1357,765,7.3,-200
15:00:00,1.9,1147,188,11.8,1042,122,934,108,1538,830,6.5,-200
16:00:00,2.2,1119,221,11.2,1022,137,916,117,1508,853,6.5,-200
17:00:00,2.3,1210,219,12.4,1062,165,886,125,1586,981,6.9,-200
18:00:00,2.7,1306,306,12.9,1079,196,827,133,1621,1286,7.3,-200
19:00:00,3,1258,270,12.2,1057,174,841,119,1633,1244,7.9,-200
20:00:00,2.8,1148,231,8.8,930,140,948,107,1475,1056,8.0,-200
21:00:00,2.2,1108,125,6.8,848,102,1023,96,1421,1003,8.1,-200
22:00:00,1.6,1231,122,8.6,924,130,906,105,1483,1245,6.3,-200
23:00:00,2.1,1293,161,8.9,937,121,930,102,1464,1200,6.7,-200
0:00:00,2.3,1274,101,8.3,912,111,939,97,1451,1188,7.1,-200
1:00:00,2.3,1135,95,6.3,827,87,1013,79,1395,1070,7.9,-200
2:00:00,1.7,1151,129,8.3,911,-200,935,-200,1501,1075,6.9,-200
3:00:00,2.2,1010,96,5.1,769,77,1110,69,1396,895,6.8,-200
4:00:00,1.3,870,54,2.6,626,39,1325,52,1284,755,8.0,-200
5:00:00,0.8,983,63,3.6,688,77,1251,62,1342,806,9.5,-200
6:00:00,1.1,995,72,3.6,691,91,1219,69,1321,836,10.5,-200
7:00:00,1.4,1024,91,4.7,747,105,1136,75,1382,897,11.4,-200
8:00:00,1.3,1163,127,7.5,880,133,959,83,1486,1073,11.1,55.2
9:00:00,1.9,1218,193,9.0,938,128,918,94,1501,1088,10.8,57.6
10:00:00,2.3,1210,188,9.5,958,126,933,96,1514,1036,10.6,56.0
11:00:00,2.3,1114,151,7.7,887,92,1020,86,1438,768,10.6,48.0
12:00:00,1.8,995,103,5.7,796,66,1159,72,1287,587,10.0,38.6
13:00:00,1.4,927,55,3.8,700,50,1285,53,1189,452,10.3,32.4
14:00:00,1,1002,104,4.8,754,70,1189,65,1260,470,10.5,25.8
15:00:00,1.4,987,116,4.3,727,73,1213,70,1244,502,10.2,21.0
16:00:00,1.3,993,93,4.1,714,77,1217,75,1238,516,9.7,18.0
17:00:00,1.3,1012,93,4.7,746,86,1174,86,1301,555,9.3,18.5
18:00:00,1.4,1114,155,6.2,823,93,1068,94,1357,671,9.2,19.4
19:00:00,1.9,1093,115,5.5,789,105,1102,103,1329,788,8.1,18.2
20:00:00,1.8,968,75,3.3,669,67,1261,81,1246,538,7.6,19.0
21:00:00,1.1,960,65,3.2,666,63,1266,80,1224,544,7.5,19.3
22:00:00,1.1,942,57,2.9,648,63,1300,77,1204,500,8.3,22.3
23:00:00,1.1,888,40,2.2,598,46,1396,58,1156,417,8.9,28.3
0:00:00,0.9,818,27,1.3,524,21,1588,31,1071,341,9.2,35.7
1:00:00,0.6,840,23,1.1,509,22,1643,38,1076,352,9.9,41.5
2:00:00,0.5,894,28,1.3,524,-200,1557,-200,1095,397,10.2,46.3
3:00:00,0.7,864,21,1.2,516,39,1496,59,1153,502,11.2,48.9
4:00:00,0.6,898,33,1.7,559,55,1441,70,1180,648,11.8,49.9
5:00:00,0.7,946,40,2.9,643,76,1309,75,1232,760,12.5,50.9
6:00:00,0.9,1309,279,14.3,1125,181,844,103,1687,1183,13.2,44.3
7:00:00,2.9,1326,743,19.7,1289,259,714,134,1806,1431,12.5,47.5
8:00:00,4.1,966,147,5.5,786,118,1111,98,1258,705,12.2,50.3
9:00:00,1.5,975,97,5.6,793,119,1133,97,1254,637,11.5,52.8
10:00:00,1.5,988,118,5.8,803,123,1105,98,1293,658,11.6,56.5
11:00:00,1.5,971,91,5.5,786,92,1129,78,1272,546,12.0,55.8
12:00:00,1.4,1010,146,6.5,833,91,1070,83,1332,561,12.9,47.7
13:00:00,1.6,984,139,5.5,790,103,1131,92,1268,532,13.1,41.9
14:00:00,1.5,962,155,5.2,776,102,1131,81,1247,535,12.3,31.7
15:00:00,1.4,1012,128,5.8,801,94,1098,90,1289,525,12.7,26.4
16:00:00,1.5,1058,166,7.9,896,98,996,95,1358,603,12.9,26.2
17:00:00,1.9,1173,299,10.2,985,126,905,114,1477,802,12.9,25.3
18:00:00,2.5,1127,163,8.2,907,108,957,106,1404,796,13.1,26.7
19:00:00,2.1,1020,154,5.7,797,95,1066,99,1302,689,13.1,25.6
20:00:00,1.6,949,80,3.8,700,78,1221,90,1178,553,13.8,22.9
21:00:00,1.2,930,58,4.0,710,61,1278,82,1137,509,13.7,23.5
22:00:00,1.1,900,55,2.8,643,55,1339,74,1089,455,13.9,25.9
23:00:00,1,899,33,2.6,630,57,1418,76,1050,425,14.1,30.4
0:00:00,1,866,33,1.8,569,41,1468,66,1055,436,14.0,33.6
1:00:00,0.7,900,32,1.7,563,46,1402,73,1130,618,14.2,36.4
2:00:00,0.7,949,25,1.4,540,-200,1457,-200,1104,747,14.9,39.6
3:00:00,0.8,897,29,1.3,529,41,1462,69,1101,693,16.3,39.6
4:00:00,-200,956,26,2.3,605,52,1341,71,1117,691,16.9,43.6
5:00:00,0.7,1054,86,5.3,779,111,1080,98,1266,1013,17.4,43.9
6:00:00,1.1,1343,294,13.4,1096,191,839,115,1587,1311,17.4,47.3
7:00:00,2.6,1584,664,23.8,1399,244,642,130,1947,1675,17.7,47.3
8:00:00,4,1556,695,21.5,1337,283,674,150,1852,1689,16.8,50.3
9:00:00,4.2,1565,735,21.0,1324,320,695,159,1872,1688,17.0,46.8
10:00:00,4.7,1429,649,18.4,1251,249,734,146,1754,1548,16.2,52.3
11:00:00,3.9,1419,586,18.9,1267,219,742,138,1763,1490,16.7,52.3
12:00:00,3.7,1373,546,17.1,1213,200,791,128,1711,1354,16.5,49.6
13:00:00,3.4,1185,245,10.4,992,138,942,97,1448,1014,15.8,43.1
14:00:00,2.2,1122,178,8.0,897,118,991,91,1372,831,15.7,31.7
15:00:00,1.9,1085,130,6.2,820,99,1060,81,1325,699,15.9,25.1
16:00:00,1.6,1249,151,9.7,968,112,874,99,1527,926,15.6,20.5
17:00:00,2.1,1236,272,9.6,962,117,853,101,1532,928,15.6,19.9
18:00:00,2.2,1334,301,11.9,1047,129,815,106,1638,1038,15.7,22.5
19:00:00,2.7,1264,237,8.7,928,132,884,102,1534,1035,15.7,22.8
20:00:00,2.4,1073,95,4.7,746,73,1072,84,1360,789,15.6,22.4
21:00:00,1.3,1053,68,3.8,701,68,1147,81,1323,692,15.8,25.3
22:00:00,1.2,1098,101,4.7,747,80,1094,91,1360,764,15.2,27.3
23:00:00,1.5,1029,81,3.8,702,68,1180,82,1287,639,16.1,29.0
0:00:00,1.3,973,50,2.7,631,44,1287,64,1240,541,14.9,33.3
1:00:00,1,972,66,2.8,639,47,1222,70,1256,678,15.6,35.3
2:00:00,0.9,832,22,1.0,496,-200,1613,-200,1066,381,17.9,37.8
3:00:00,0.5,851,18,0.8,477,15,1699,26,1064,343,21.1,47.1
4:00:00,0.5,909,31,1.5,545,44,1473,58,1131,436,20.3,59.8
5:00:00,0.6,1038,57,3.5,684,85,1220,93,1279,688,21.5,60.5
6:00:00,1,1636,342,15.6,1168,207,721,110,1926,1438,21.5,59.4
7:00:00,3.1,1580,644,19.9,1295,230,639,115,1957,1489,21.5,57.7
8:00:00,4.1,1262,216,8.6,924,181,872,125,1576,1093,20.8,53.5
9:00:00,2.2,1197,117,6.5,837,144,957,118,1498,965,19.2,60.9
10:00:00,1.7,1277,156,7.7,886,140,902,109,1579,1004,18.3,56.2
11:00:00,1.9,1430,332,11.3,1025,204,779,123,1772,1166,17.7,57.0
12:00:00,2.9,1242,232,9.1,944,149,846,114,1638,991,17.2,45.9
13:00:00,2.2,1349,295,11.2,1023,171,804,114,1748,1054,15.9,40.8
14:00:00,2.6,1390,386,13.5,1100,195,755,119,1799,1192,14.0,37.4
15:00:00,3.1,1224,278,10.1,980,152,850,111,1637,1055,13.3,32.4
16:00:00,2.3,1253,263,11.3,1026,128,810,103,1681,1048,11.9,30.3
17:00:00,2.4,1312,322,11.8,1041,121,821,103,1712,1073,11.4,28.9
18:00:00,2.8,1254,226,11.5,1033,142,819,107,1669,1068,10.4,27.8
19:00:00,2.7,1198,221,9.3,953,131,882,105,1588,1019,9.9,23.7
20:00:00,2.3,1060,109,5.5,787,81,1044,91,1418,833,9.8,22.4
21:00:00,1.5,1050,105,5.1,769,60,1078,79,1409,759,9.5,20.8
22:00:00,1.4,1029,84,4.8,754,57,1098,79,1395,749,10.0,23.9
23:00:00,1.2,1143,106,6.3,825,96,986,86,1477,978,10.2,30.8
0:00:00,1.6,1044,100,5.1,770,85,1031,70,1425,944,10.6,34.5
1:00:00,1.2,1034,71,4.1,716,50,1085,55,1405,891,10.7,38.9
2:00:00,1.1,956,72,4.0,713,-200,1099,-200,1422,849,10.8,43.2
3:00:00,0.9,909,44,2.4,615,57,1237,49,1322,790,11.4,45.3
4:00:00,0.7,996,45,2.9,648,64,1176,50,1340,852,12.4,46.0
5:00:00,0.9,1154,134,7.4,876,153,1002,67,1561,987,12.4,48.1
6:00:00,1.7,1510,505,19.8,1291,342,675,94,1949,1435,12.2,43.4
7:00:00,4.2,1722,1042,31.9,1595,378,539,119,2439,1798,10.5,47.4
8:00:00,6.2,1512,737,21.0,1323,304,631,139,2001,1677,9.6,50.2
9:00:00,4.6,1258,375,11.7,1040,192,800,113,1701,1282,8.2,50.7
10:00:00,2.8,1094,124,6.8,850,130,970,88,1489,871,7.3,57.0
11:00:00,1.6,1129,137,7.4,875,106,974,73,1524,759,8.4,51.8
12:00:00,1.7,1125,179,8.6,924,102,937,73,1542,790,9.1,48.7
13:00:00,1.7,-200,222,-200.0,-200,99,-200,72,-200,-200,10.0,41.0
14:00:00,1.7,-200,197,-200.0,-200,108,-200,81,-200,-200,10.4,33.2
15:00:00,1.9,-200,319,-200.0,-200,131,-200,93,-200,-200,11.3,28.0
16:00:00,2.3,1308,388,16.4,1193,163,793,106,1193,1187,10.9,25.6
17:00:00,3.3,1529,589,21.2,1331,211,700,132,2028,1399,10.6,22.6
18:00:00,4.2,1592,840,25.0,1429,267,624,164,2089,1644,10.7,20.3
19:00:00,5.5,1536,655,20.2,1302,269,666,161,1922,1599,11.0,18.8
20:00:00,4.9,1192,254,10.8,1007,154,827,124,1604,1223,10.7,18.6
21:00:00,2.5,1186,188,9.9,976,127,844,113,1570,1200,10.4,15.3
22:00:00,2,1203,120,8.5,920,122,898,103,1529,1118,10.4,15.5
23:00:00,2,1139,157,8.0,899,126,921,104,1514,1067,10.5,19.8
0:00:00,2,1072,88,5.6,795,84,986,93,1442,1048,10.7,22.4
1:00:00,1.3,954,68,3.2,667,58,1180,60,1350,718,11.1,24.7
2:00:00,1,951,57,3.3,673,-200,1137,-200,1381,797,12.6,28.7
3:00:00,0.9,926,36,2.8,638,37,1195,52,1342,749,13.8,31.0
4:00:00,-200,968,51,2.6,628,56,1197,66,1372,737,13.4,31.2
5:00:00,0.7,1067,93,4.3,727,91,1055,82,1448,903,13.5,34.9
6:00:00,1.1,1386,284,13.0,1083,159,798,109,1833,1159,13.7,37.6
7:00:00,2.6,1474,486,20.3,1306,190,634,114,2060,1365,13.6,42.3
8:00:00,3.9,1569,798,20.7,1316,249,634,139,2054,1510,13.5,39.4
9:00:00,5,1375,524,15.9,1177,196,706,127,1898,1386,13.5,42.4
10:00:00,3.3,1328,468,14.2,1123,180,738,127,1821,1368,12.7,45.8
11:00:00,2.9,1341,454,15.9,1176,167,748,135,1825,1347,12.6,44.1
12:00:00,3.1,1297,461,16.1,1183,159,765,130,1773,1242,12.3,39.4
13:00:00,3,1303,391,14.7,1139,152,790,126,1761,1138,12.0,34.3
14:00:00,2.7,1281,337,14.0,1116,149,809,121,1703,1080,11.6,25.6
15:00:00,2.7,1248,297,13.6,1103,143,872,122,1632,1002,11.3,18.9
16:00:00,2.6,1382,588,19.7,1288,185,778,138,1799,1212,11.3,17.5
17:00:00,3.7,1491,721,23.3,1385,223,685,165,1915,1486,11.2,16.0
18:00:00,4.5,1620,710,24.1,1407,215,641,154,2052,1567,11.0,15.8
19:00:00,4.7,1693,787,25.4,1439,271,618,168,2083,1723,11.2,17.5
20:00:00,5.5,1374,415,14.1,1121,180,771,146,1685,1399,11.1,20.5
21:00:00,3,1287,245,10.1,982,115,841,124,1582,1291,10.7,26.4
22:00:00,1.9,1408,294,12.1,1052,149,761,124,1684,1443,10.2,30.4
23:00:00,2.3,1254,139,9.0,941,98,828,106,1566,1270,10.1,33.9
0:00:00,1.6,1141,98,6.3,827,73,936,88,1488,1110,10.1,37.8
1:00:00,1.3,1141,88,5.3,777,69,986,83,1455,1060,11.3,39.1
2:00:00,1.2,1042,66,3.8,697,-200,1056,-200,1410,965,14.5,40.6
3:00:00,0.9,986,57,3.0,651,60,1145,74,1380,891,17.5,42.5
4:00:00,0.8,1005,57,3.3,673,56,1103,64,1387,905,17.2,44.8
5:00:00,0.8,1041,60,3.5,683,73,1112,69,1398,899,17.3,47.6
6:00:00,0.9,1272,200,9.5,959,159,846,91,1660,1136,18.1,47.8
7:00:00,2,1436,451,15.2,1154,203,704,96,1872,1391,17.9,53.7
8:00:00,3,1472,422,14.3,1126,211,720,106,1816,1460,17.6,52.3
9:00:00,3.1,1418,-200,11.2,1023,-200,785,-200,1720,1410,16.7,50.3
10:00:00,-200,1410,-200,11.4,1030,-200,781,-200,1743,1372,14.8,51.2
11:00:00,-200,1438,-200,13.4,1096,-200,781,-200,1779,1266,13.6,50.8
12:00:00,-200,1278,-200,10.6,1000,-200,866,-200,1621,1014,13.4,47.6
13:00:00,-200,1257,-200,10.8,1006,-200,915,-200,1573,870,11.8,41.1
14:00:00,-200,1331,-200,11.9,1046,-200,882,-200,1635,905,10.7,32.4
15:00:00,-200,1361,-200,13.5,1102,-200,834,-200,1704,991,10.2,24.8
16:00:00,-200,1398,-200,15.2,1156,-200,812,-200,1722,1076,9.5,18.5
17:00:00,-200,1483,-200,17.1,1213,-200,764,-200,1798,1249,7.7,15.1
18:00:00,-200,1697,-200,26.7,1471,-200,625,-200,2153,1548,8.4,12.8
19:00:00,-200,1459,-200,14.2,1124,-200,736,-200,1823,1300,7.9,11.9
20:00:00,-200,1268,-200,8.5,918,-200,873,-200,1602,1029,6.2,14.2
21:00:00,-200,1469,-200,14.3,1128,-200,762,-200,1870,1207,6.8,15.5
22:00:00,-200,1316,-200,9.3,952,-200,847,-200,1644,1047,5.7,21.4
23:00:00,-200,1224,-200,7.8,892,-200,884,-200,1580,923,5.9,26.0
0:00:00,-200,1215,-200,6.7,843,-200,929,-200,1551,862,6.3,27.7
1:00:00,-200,1115,-200,5.4,782,-200,980,-200,1500,752,7.5,30.4
2:00:00,-200,1124,-200,5.6,793,-200,965,-200,1521,791,11.4,33.6
3:00:00,-200,1028,-200,3.5,682,-200,1090,-200,1448,697,14.1,36.6
4:00:00,-200,1010,-200,3.0,650,-200,1171,-200,1434,664,13.3,38.9
5:00:00,-200,1074,-200,4.4,731,-200,1020,-200,1488,891,14.7,40.0
6:00:00,-200,1034,-200,3.5,684,-200,1110,-200,1423,813,16.5,41.2
7:00:00,-200,1130,-200,4.2,720,-200,1063,-200,1461,828,17.4,50.1
8:00:00,-200,1275,-200,8.0,900,-200,868,-200,1634,1057,17.3,46.6
9:00:00,-200,1324,-200,9.0,939,-200,846,-200,1658,1011,16.0,46.4
10:00:00,-200,1268,-200,8.1,902,-200,906,-200,1589,932,13.7,47.1
11:00:00,-200,1272,-200,8.6,924,-200,895,-200,1603,881,13.0,47.3
12:00:00,-200,1160,-200,7.1,860,-200,969,-200,1531,646,12.4,43.1
13:00:00,-200,1136,-200,5.6,792,-200,1057,-200,1476,536,10.7,36.8
14:00:00,-200,1296,-200,10.0,977,-200,863,-200,1642,746,10.5,28.0
15:00:00,-200,1345,-200,10.5,996,-200,841,-200,1678,833,9.7,23.4
16:00:00,-200,1296,-200,10.1,983,-200,845,-200,1626,802,8.8,21.5
17:00:00,-200,1258,-200,10.0,977,-200,838,-200,1636,838,8.8,19.0
18:00:00,-200,1420,-200,13.0,1085,-200,755,-200,1756,1051,8.5,19.3
19:00:00,-200,1366,-200,10.5,997,-200,830,-200,1673,1041,7.5,20.0
20:00:00,-200,1113,-200,5.2,772,-200,989,-200,1493,646,6.4,20.1
21:00:00,-200,1196,-200,6.9,853,-200,909,-200,1556,769,5.9,19.6
22:00:00,-200,1188,-200,6.4,829,-200,930,-200,1540,785,6.1,21.9
23:00:00,-200,1102,-200,4.7,750,-200,1007,-200,1470,613,6.8,26.8
0:00:00,-200,969,-200,2.4,611,-200,1239,-200,1330,430,7.7,30.6
1:00:00,-200,983,-200,2.2,600,-200,1233,-200,1375,485,8.9,33.9
2:00:00,-200,876,-200,1.1,505,-200,1456,-200,1294,467,11.4,36.8
3:00:00,-200,884,-200,0.9,489,-200,1536,-200,1278,436,13.4,38.7
4:00:00,-200,1024,-200,3.1,658,-200,1175,-200,1417,682,15.8,40.0
5:00:00,-200,1126,-200,6.2,822,-200,945,-200,1541,927,18.3,41.3
6:00:00,-200,1415,-200,13.2,1089,-200,767,-200,1795,1192,18.8,41.6
7:00:00,-200,1631,-200,25.8,1449,-200,570,-200,2299,1615,18.4,44.2
8:00:00,-200,1499,-200,18.2,1247,-200,647,-200,1972,1505,18.3,48.0
9:00:00,-200,1461,424,14.3,1127,236,703,124,1836,1451,17.6,45.1
10:00:00,3.1,1430,339,13.7,1107,228,713,121,1853,1409,17.3,47.6
11:00:00,3,1498,445,15.7,1171,206,684,114,1942,1434,16.8,49.5
12:00:00,3.2,1454,535,15.4,1162,188,682,114,1915,1457,16.6,43.1
13:00:00,3.1,1402,278,12.6,1069,158,733,106,1793,1325,16.3,39.8
14:00:00,2.5,1327,256,9.8,971,124,803,89,1705,1120,15.9,32.3
15:00:00,2.1,1273,245,9.6,963,98,832,82,1662,931,15.9,27.8
16:00:00,2,1457,458,16.3,1190,160,678,111,1877,1212,15.7,27.4
17:00:00,3.2,1543,710,19.8,1290,194,631,132,2011,1353,16.1,24.4
18:00:00,4.1,1499,678,18.0,1239,174,651,121,1957,1359,15.5,25.5
19:00:00,3.9,1378,436,13.6,1102,157,742,116,1796,1273,14.9,25.6
20:00:00,3.1,1243,178,8.7,928,109,852,100,1622,1079,14.7,25.0
21:00:00,2,1196,160,7.7,885,85,884,89,1589,973,14.7,26.9
22:00:00,1.7,1137,177,7.3,869,90,890,92,1554,951,15.4,27.8
23:00:00,1.6,1015,101,4.1,718,61,1065,71,1428,714,14.5,31.9
0:00:00,1,978,66,2.7,635,36,1188,51,1382,579,14.7,38.4
1:00:00,0.8,933,40,1.5,547,25,1357,39,1336,542,15.2,42.3
2:00:00,0.5,927,54,1.9,579,-200,1267,-200,1370,562,16.1,45.8
3:00:00,0.5,908,39,1.8,569,24,1303,35,1360,526,17.0,48.1
4:00:00,0.5,980,62,3.4,677,73,1141,64,1435,659,17.6,51.0
5:00:00,0.8,1236,120,8.5,920,164,880,94,1641,1012,17.3,52.4
6:00:00,1.7,1664,599,24.1,1407,329,594,134,2198,1564,17.8,54.9
7:00:00,4.5,1757,1084,33.7,1636,302,494,129,2560,1806,18.3,51.9
8:00:00,6.2,1524,776,22.0,1350,256,588,125,2096,1604,18.3,51.8
9:00:00,4.4,1329,470,14.1,1119,182,707,107,1823,1288,17.7,59.1
10:00:00,2.9,1167,169,7.6,884,105,881,78,1580,931,17.3,53.1
11:00:00,1.6,1369,304,14.5,1132,136,715,91,1818,1162,16.2,46.4
12:00:00,2.6,1284,405,13.6,1103,167,755,116,1704,1064,15.2,40.4
13:00:00,2.9,1221,297,11.5,1032,166,811,131,1630,913,14.2,37.1
14:00:00,2.5,1096,220,9.2,947,115,872,113,1519,684,13.4,30.7
15:00:00,1.9,1143,226,10.3,988,109,849,98,1590,710,12.8,26.5
16:00:00,1.9,1251,456,14.0,1116,143,760,116,1716,923,12.2,27.8
17:00:00,2.7,1268,470,15.0,1148,159,728,120,1776,1006,12.0,26.9
18:00:00,3,1314,503,15.1,1150,181,726,126,1784,1083,10.8,22.2
19:00:00,3.3,1315,459,14.8,1142,178,724,126,1807,1161,10.4,22.4
20:00:00,3.2,1095,227,8.5,918,91,896,90,1527,800,9.7,20.4
21:00:00,1.8,1027,152,5.9,808,76,996,81,1458,647,9.0,24.2
22:00:00,1.3,1012,94,4.8,752,66,1053,74,1393,649,8.7,38.0
23:00:00,1.1,948,93,4.0,710,56,1127,67,1352,575,6.9,32.9
0:00:00,0.9,889,49,2.3,603,35,1308,46,1271,455,6.3,33.7
1:00:00,0.7,830,30,1.4,538,21,1475,30,1214,392,7.2,37.6
2:00:00,0.4,801,30,0.7,464,-200,1749,-200,1154,340,11.9,41.0
3:00:00,0.3,804,30,0.7,468,12,1826,19,1166,320,14.8,45.2
4:00:00,0.3,824,32,0.8,478,22,1705,32,1200,331,14.8,47.4
5:00:00,0.3,1000,59,3.6,688,55,1257,61,1398,426,14.7,49.4
6:00:00,0.8,1307,277,12.9,1082,152,777,111,1769,830,14.7,49.3
7:00:00,2.8,1286,454,15.7,1171,153,716,102,1821,1006,14.8,50.8
8:00:00,3.1,1150,211,8.6,925,152,865,116,1576,820,15.3,54.6
9:00:00,2.3,1087,196,7.4,876,112,911,96,1554,737,13.5,58.6
10:00:00,1.6,1016,110,6.6,839,119,991,97,1448,790,11.1,55.2
11:00:00,1.5,1029,164,7.8,892,122,937,110,1474,760,10.2,54.3
12:00:00,1.6,1109,151,9.1,943,115,883,103,1604,767,9.5,51.2
13:00:00,1.8,997,112,6.1,817,84,1030,79,1426,626,8.0,47.1
14:00:00,1.4,1177,117,7.5,880,146,927,104,1552,776,6.6,39.4
15:00:00,1.9,1045,120,5.9,808,65,1038,69,1421,589,6.1,31.8
16:00:00,1.2,1171,251,12.7,1073,120,847,96,1623,872,5.2,27.1
